address,bath,bedrooms,borough,extra,nearest_subway,neighborhood,rent,sqft,median_income,percent_high_earner,zipcode,Cats_Allowed,Elevator,No_Fee,Dogs_Allowed,Laundry_In_Building,Doorman,Gym,Dishwasher,Hardwood_Floors,Renovated,Common_Outdoor_Space,High_Ceilings,Laundry_In_Unit,Granite_Kitchen,Marble_Bath,Parking,Pre_War,Valet,Eat_In_Kitchen,Walk_In_Closet,Deck,Lounge,Concierge,Storage_Facility,High_Speed_Internet,Studio,Brooklyn,Manhattan,Queens
,1.0,1,Brooklyn,"['No Fee', 'Elevator', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Laundry In Unit']",0.13,Fort Greene,3140,0,99085.0,22.3,11217.0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Ashland Place,1.0,2,Brooklyn,"['Laundry In Building', 'Virtual Doorman', 'Dining Room', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Storage', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Children Playroom', 'Deck', 'Live In Super', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'Microwave', 'Open Kitchen', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Renovated', 'Gym']",0.11,Fort Greene,5410,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0
,1.0,1,Brooklyn,"['No Fee', 'Elevator', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Laundry In Unit']",0.13,Fort Greene,3140,0,99085.0,22.3,11217.0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Dekalb Avenue,2.0,2,Brooklyn,"['Laundry In Building', 'One Month Free', 'Lounge', 'High Ceilings', 'Business Center', 'Pre War', 'Laundry In Unit', 'Storage', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'High Speed Internet', 'Walk In Closet', 'Gym', 'Parking']",0.11,Fort Greene,5349,950,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
Dekalb Avenue,2.0,2,Brooklyn,"['Laundry In Building', 'One Month Free', 'Lounge', 'High Ceilings', 'Business Center', 'Pre War', 'Laundry In Unit', 'Storage', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'High Speed Internet', 'Walk In Closet', 'Gym', 'Parking']",0.11,Fort Greene,5349,950,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Virtual Doorman', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'New Construction', 'Children Playroom', 'Deck', 'Live In Super', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'Open Kitchen', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Renovated', 'Gym']",0.11,Fort Greene,2730,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Luxury Highrise', 'One Month Free', 'Backyard', 'In Unit Laundry', 'Laundry In Unit', 'Storage Room', 'Storage Facility', 'Balcony', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Playroom/Nursery', 'Dogs Allowed', 'Dishwasher', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'On Site Super', 'Laundry Room', 'Parking', 'Gym', 'Gym', 'Parking']",0.15,Fort Greene,4295,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Dekalb Avenue,1.0,1,Brooklyn,"['Laundry In Building', 'Lounge', 'High Ceilings', 'Business Center', 'Pre War', 'Laundry In Unit', 'Storage', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Common Outdoor Space', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'High Speed Internet', 'Walk In Closet', 'Gym', 'Parking']",0.12,Fort Greene,2450,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0
96 Dekalb Avenue,1.0,1,Brooklyn,['Reduced Fee'],0.13,Fort Greene,2540,0,99085.0,22.3,11217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ashland Place,1.0,1,Brooklyn,"['No Fee', 'Stainless Steel Appliances', 'Dogs Allowed', 'Dishwasher', 'High Ceilings', 'Cats Allowed', 'Doorman', 'City View', 'Granite Kitchen', 'Laundry In Unit', 'Walk In Closet']",0.12,Fort Greene,2655,0,99085.0,22.3,11217.0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Dekalb Avenue,1.0,1,Brooklyn,"['Laundry In Building', 'Lounge', 'High Ceilings', 'Business Center', 'Pre War', 'Laundry In Unit', 'Storage', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Common Outdoor Space', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'High Speed Internet', 'Walk In Closet', 'Gym', 'Parking']",0.12,Fort Greene,3349,725,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
Dekalb Avenue,1.0,1,Brooklyn,"['Laundry In Building', 'Lounge', 'High Ceilings', 'Business Center', 'Pre War', 'Laundry In Unit', 'Storage', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Common Outdoor Space', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'High Speed Internet', 'Walk In Closet', 'Gym', 'Parking']",0.12,Fort Greene,3349,725,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Virtual Doorman', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'New Construction', 'Children Playroom', 'Deck', 'Live In Super', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'Open Kitchen', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Renovated', 'Gym']",0.11,Fort Greene,2730,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Virtual Doorman', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'New Construction', 'Children Playroom', 'Deck', 'Live In Super', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'Open Kitchen', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Renovated', 'Gym']",0.11,Fort Greene,2730,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Virtual Doorman', 'Lounge', 'Hardwood Floors', 'Green Building', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Deck', 'Live In Super', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Courtyard', 'Renovated', 'Gym', 'Parking']",0.13,Fort Greene,2823,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Luxury Highrise', 'Laundry In Unit', 'Storage Room', 'Storage Facility', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Playroom/Nursery', 'Dogs Allowed', 'Dishwasher', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'On Site Super', 'Laundry Room', 'Parking', 'Gym', 'Gym']",0.12,Fort Greene,3595,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Luxury Highrise', 'Laundry In Unit', 'Storage Room', 'Storage Facility', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Playroom/Nursery', 'Dogs Allowed', 'Dishwasher', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'On Site Super', 'Laundry Room', 'Parking', 'Gym', 'Gym']",0.12,Fort Greene,3595,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage Facility', 'Cats Allowed', 'Doorman', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'No Fee', 'Elevator', 'Bicycle Room', 'Marble Bath', 'Renovated', 'Gym', 'Parking']",0.15,Fort Greene,2700,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Virtual Doorman', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'New Construction', 'Children Playroom', 'Deck', 'Live In Super', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'Open Kitchen', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Renovated', 'Gym']",0.11,Fort Greene,2730,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0
Dekalb Ave.,1.0,1,Brooklyn,"['Laundry In Building', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Deck', 'Common Outdoor Space', 'No Fee', 'Elevator', 'Stainless Steel Appliances', 'Microwave', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Renovated', 'Gym', 'Parking']",0.11,Fort Greene,3300,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Virtual Doorman', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Green Building', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Deck', 'Live In Super', 'Common Outdoor Space', 'Terrace', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'Microwave', 'Open Kitchen', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Courtyard', 'Renovated', 'Gym', 'Parking']",0.13,Fort Greene,2700,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Luxury Highrise', 'One Month Free', 'Backyard', 'In Unit Laundry', 'Laundry In Unit', 'Storage Room', 'Storage Facility', 'Balcony', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Playroom/Nursery', 'Dogs Allowed', 'Dishwasher', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'On Site Super', 'Laundry Room', 'Parking', 'Gym', 'Gym', 'Parking']",0.15,Fort Greene,2700,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Luxury Highrise', 'One Month Free', 'Backyard', 'In Unit Laundry', 'Laundry In Unit', 'Storage Room', 'Storage Facility', 'Balcony', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Playroom/Nursery', 'Dogs Allowed', 'Dishwasher', 'Common Outdoor Space', 'Terrace', 'No Fee', 'Elevator', 'On Site Super', 'Laundry Room', 'Parking', 'Gym', 'Gym', 'Parking']",0.15,Fort Greene,2700,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
Dekalb Ave.,1.0,1,Brooklyn,"['Laundry In Building', 'Lounge', 'Hardwood Floors', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Deck', 'Common Outdoor Space', 'No Fee', 'Elevator', 'Stainless Steel Appliances', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Renovated', 'Walk In Closet', 'Gym', 'Parking']",0.11,Fort Greene,3290,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0
Ashland Place,1.0,1,Brooklyn,"['Laundry In Building', 'Virtual Doorman', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Green Building', 'Granite Kitchen', 'Laundry In Unit', 'Storage', 'Cats Allowed', 'Doorman', 'Outdoor Space', 'Valet', 'Dogs Allowed', 'Dishwasher', 'New Construction', 'Deck', 'Live In Super', 'Common Outdoor Space', 'Terrace', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'Microwave', 'Open Kitchen', 'High Speed Internet', 'Marble Bath', 'Wheelchair Access', 'Courtyard', 'Renovated', 'Gym', 'Parking']",0.13,Fort Greene,2800,0,99085.0,22.3,11217.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0
Caton Place,1.0,2,Brooklyn,"['Lounge', 'Green Building', 'Granite Kitchen', 'Storage', 'Doorman', 'Hardwood', 'Common Roof Deck', 'New Construction', 'Children Playroom', 'Live In Super', 'Common Outdoor Space', 'Concierge', 'Pets   Cats Ok', 'No Fee', 'Elevator', 'Bicycle Room', 'Stainless Steel Appliances', 'Receiving Room', 'Microwave', 'On Site Laundry', 'Courtyard', 'Dogs Allowed', 'Gym', 'Parking']",0.15,Windsor Terrace,3390,0,116893.0,24.6,11215.0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
577 Prospect Ave,1.0,2,Brooklyn,"['Laundry In Building', 'Dishwasher', 'Dining', 'Cats Allowed', '2 Bedroom\n \n\nBalcony', 'King Size Bedroom']",0.24,Windsor Terrace,3500,0,116893.0,24.6,11215.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577 Prospect Ave,1.0,2,Brooklyn,"['Cats Allowed', 'Laundry In Building']",0.24,Windsor Terrace,3200,0,116893.0,24.6,11215.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577 Prospect Ave,1.0,2,Brooklyn,"['Cats Allowed', 'Laundry In Building']",0.24,Windsor Terrace,3200,0,116893.0,24.6,11215.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
543 17th Street,1.0,1,Brooklyn,"['No Fee', 'Dogs Allowed', 'Cats Allowed', 'Private Outdoor Space']",0.2,Windsor Terrace,2250,850,116893.0,24.6,11215.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22 Caton Pl,2.0,3,Brooklyn,"['Laundry In Building', 'Luxury Highrise', 'Backyard', 'On Site Super\n \n\nOutdoor Space', 'In Unit Laundry', 'Laundry In Unit', 'Storage Room', 'Parking Space', 'Storage Facility', 'Cats Allowed', 'Doorman', 'Playroom/Nursery', 'Dogs Allowed', 'Dishwasher', 'Common Outdoor Space', 'Terrace', 'Private Outdoor Space', 'No Fee', 'Elevator', 'Duplex', 'Laundry Room', 'Short Term Allowed', 'Parking', 'Gym', 'Gym', 'Parking']",0.14,Windsor Terrace,4292,0,116893.0,24.6,11215.0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
543 17th St,1.0,1,Brooklyn,"['Cats Allowed', 'Private Outdoor Space', 'Dogs Allowed']",0.2,Windsor Terrace,2350,0,116893.0,24.6,11215.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Henry Street,1.0,1,Brooklyn,"['Laundry In Building', 'Dishwasher', 'Hardwood Floors', 'Outdoor Space', 'Garden/Patio', 'Pre War', 'Renovated']",0.39,Cobble Hill,2500,550,116446.0,26.8,11201.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
86 Amity Street,1.5,1,Brooklyn,"['One Month Free', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Granite Kitchen', 'Laundry In Unit', 'Eat In Kitchen', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'Original Details', 'No Fee', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.44,Cobble Hill,3700,650,116446.0,26.8,11201.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
86 Amity Street,1.5,1,Brooklyn,"['One Month Free', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Granite Kitchen', 'Laundry In Unit', 'Eat In Kitchen', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'Original Details', 'No Fee', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.44,Cobble Hill,3700,650,116446.0,26.8,11201.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
86 Amity Street,1.5,1,Brooklyn,"['One Month Free', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Granite Kitchen', 'Laundry In Unit', 'Eat In Kitchen', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'Original Details', 'No Fee', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.44,Cobble Hill,3400,650,116446.0,26.8,11201.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
86 Amity Street,1.0,1,Brooklyn,"['One Month Free', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Granite Kitchen', 'Laundry In Unit', 'Eat In Kitchen', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'Original Details', 'No Fee', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.44,Cobble Hill,2550,500,116446.0,26.8,11201.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
86 Amity Street,1.5,1,Brooklyn,"['One Month Free', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Granite Kitchen', 'Laundry In Unit', 'Eat In Kitchen', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'Original Details', 'No Fee', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.44,Cobble Hill,3400,650,116446.0,26.8,11201.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
86 Amity Street,1.0,1,Brooklyn,"['One Month Free', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Granite Kitchen', 'Laundry In Unit', 'Eat In Kitchen', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'Original Details', 'No Fee', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.44,Cobble Hill,2550,500,116446.0,26.8,11201.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
124 Amity St,1.0,1,Brooklyn,"['Dogs Allowed', 'Cats Allowed', 'Outdoor Space', 'Terrace', 'Pre War']",0.35,Cobble Hill,3500,0,116446.0,26.8,11201.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Court St and Clinton Ave,1.0,1,Brooklyn,"['No Fee', 'Elevator', 'Dogs Allowed', 'Cats Allowed', 'Common Outdoor Space', 'Gym']",0.26,Cobble Hill,4225,0,116446.0,26.8,11201.0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86 Amity Street,1.5,1,Brooklyn,"['One Month Free', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Loft', 'Open View', 'Granite Kitchen', 'Laundry In Unit', 'Eat In Kitchen', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'Original Details', 'No Fee', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.44,Cobble Hill,3550,650,116446.0,26.8,11201.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
176 Atlantic Ave,1.0,1,Brooklyn,"['Elevator', 'Dogs Allowed', 'Dishwasher', 'High Ceilings', 'Reduced Fee', 'Cats Allowed', 'Laundry In Unit']",0.25,Cobble Hill,4250,800,116446.0,26.8,11201.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573 West 191 Street,1.0,2,Manhattan,"['No Fee', 'Renovated']",0.04,Fort George,2350,0,47189.0,2.7,10040.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
573 West 191 Street,1.0,2,Manhattan,"['No Fee', 'Renovated']",0.04,Fort George,2350,0,47189.0,2.7,10040.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100 Thayer Street,2.0,3,Manhattan,"['Elevator', 'High Ceilings', 'Hardwood Floors', 'Doorman', 'Pre War', 'Renovated', 'Walk In Closet']",0.07,Fort George,2800,0,47189.0,2.7,10040.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
W 191st St,1.0,1,Manhattan,"['No Fee', 'Dogs Allowed', 'Dishwasher', 'High Ceilings', 'Original Details', 'Hardwood Floors', 'Cats Allowed', 'Open View', 'Renovated']",0.03,Fort George,1625,0,47189.0,2.7,10040.0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220 Wadsworth Ave,1.0,3,Manhattan,"['No Fee', 'Laundry In Building', 'Dogs Allowed', 'Cats Allowed']",0.18,Fort George,2933,0,47189.0,2.7,10040.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wadsworth Avenue,1.0,1,Manhattan,[],0.08,Fort George,1650,0,47189.0,2.7,10040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4700 Broadway,1.0,2,Manhattan,"['Elevator', 'Laundry In Building', 'Dining Room', 'Eat In Kitchen', 'High Ceilings', 'Hardwood Floors', 'Cats Allowed', 'Pre War', 'Renovated', 'Walk In Closet']",0.15,Fort George,2100,0,47189.0,2.7,10040.0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
Thayer St,1.0,1,Manhattan,"['Elevator', 'Laundry In Building']",0.23,Fort George,1825,0,47189.0,2.7,10040.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4530 Broadway,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Dogs Allowed', 'Eat In Kitchen', 'High Ceilings', 'Hardwood Floors', 'Cats Allowed', 'Pre War', 'Granite Kitchen', 'Renovated']",0.15,Fort George,1750,750,47189.0,2.7,10040.0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
670 W 193,1.0,2,Manhattan,"['No Fee', 'Cats Allowed', 'Dogs Allowed']",0.17,Fort George,2400,0,47189.0,2.7,10040.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15 Arden Street Ny Ny 10040,1.0,1,Manhattan,['No Fee'],0.1,Fort George,1799,500,47189.0,2.7,10040.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
